Date,Temp(°C),DewPoint(°C),Humidi(%),WindSpeed(mps),Press(hpa),SST(°C),Cloud_Fraction,Long_wave_radiation_flux,Short_wave_radiation_flux,Precipitation
11/12/2010,17.16666667,6.611111111,52,1.788109075,1009.14422,22.6,0.923199977,-59.2840042,120.476418,0.1836
11/13/2010,20.83333333,8,47,3.129190881,1005.75783,22.6,0.856899978,-39.2793007,80.5023727,0.4536
11/14/2010,19.11111111,9.722222222,57,1.877514528,1009.14422,22.7,0.944799976,-61.7257996,95.8050385,0.054
11/15/2010,18.94444444,9.833333333,56.7,1.922217255,1012.53061,22.5,0.946699976,-59.4960823,114.390221,0
11/16/2010,19.27777778,11.44444444,62,1.832811802,1009.14422,22.4,0.616899984,-54.8546371,97.4000702,0
11/17/2010,18.77777778,11.72222222,64.8,1.877514528,1009.14422,22.3,0.834799979,-56.5769424,108.841362,0
11/18/2010,18.27777778,10.77777778,63.1,1.609298167,1012.53061,22.4,0.205299995,-61.5378761,104.747635,0
11/19/2010,18.05555556,7.777777778,54.2,2.503352705,1015.917,22.4,0.0206,-85.1573029,122.147713,0
11/20/2010,16.83333333,7.833333333,58.1,2.413947251,1009.14422,22.3,0.424799989,-84.7954025,121.946548,0
11/21/2010,15.88888889,8.611111111,64.2,1.788109075,1009.14422,22.3,0.091699998,-83.3013,119.067039,0
11/22/2010,15.55555556,6.166666667,56.8,2.369244524,1009.14422,22,0.278499993,-83.0830536,119.928169,0
11/23/2010,16.83333333,10.83333333,68.5,2.14573089,1009.14422,21.9,0.835399979,-38.7452774,100.427261,3.888
11/24/2010,19.66666667,13.61111111,69.4,5.766651766,1005.75783,21.5,0.79289998,-33.0352478,72.2754517,1.0908
11/25/2010,18.38888889,13.66666667,74.9,2.682163612,1009.14422,21.7,0.876699978,-35.1683044,84.8870392,0.7776
11/26/2010,17.44444444,14.38888889,82.9,3.173893608,1009.14422,21.6,0.923199977,-31.3148823,76.7035828,3.7584
11/27/2010,17.88888889,14.77777778,82.5,1.832811802,1012.53061,21.8,0.673399983,-27.0880909,72.3615875,1.7928
11/28/2010,17.77777778,14.5,82.4,1.609298167,1015.917,21.7,0.459699988,-52.8878288,99.8314056,0
11/29/2010,16.33333333,11.11111111,72.5,1.788109075,1012.53061,21.4,0.515799987,-65.9666138,95.8986359,6.9336
11/30/2010,16.55555556,11.33333333,72.6,1.788109075,1012.53061,21.2,0.888599978,-70.0899963,107.785179,0.1188
12/1/2010,15.94444444,10.66666667,73,2.011622709,1012.53061,21.4,0.466299988,-72.1598282,108.755501,0.5724
12/2/2010,16.38888889,10.94444444,72,1.966919982,1015.917,21.5,0.981199975,-49.6771927,76.0104294,0
12/3/2010,16.55555556,11.88888889,75.3,1.788109075,1015.917,21.6,0.634199984,-70.7238464,102.332413,0
12/4/2010,15.66666667,8,62.6,2.27983907,1012.53061,21.8,0.652999984,-80.8019485,107.259178,0.0756
12/5/2010,15.22222222,10.38888889,73.4,1.519892713,1005.75783,21.6,0.887699978,-43.4649391,74.3973541,1.1448
12/6/2010,15.05555556,6.611111111,59.2,5.587840858,1005.75783,21.9,0.118699997,-76.097374,105.351089,0
12/7/2010,14.44444444,7.055555556,63.1,2.771569066,1009.14422,21.8,0.186999995,-74.5106735,105.414139,0
12/8/2010,13.61111111,8.944444444,74.6,2.324541797,1012.53061,21.6,0.113999997,-63.6823616,101.99173,0
12/9/2010,13.66666667,9.444444444,75.8,1.475189987,1009.14422,21.4,0.939999976,-36.1622581,92.2308502,0.216
12/10/2010,14.5,12.38888889,87.6,2.860974519,995.59866,21.3,0.926399977,-10.4362555,43.3127861,68.6232
12/11/2010,9.5,6.111111111,80.4,4.291461779,982.0531,21.3,0.959999976,-20.7380009,59.0332642,3.2724
12/12/2010,6.833333333,-1.055555556,60.9,7.822977202,992.21227,21.2,0.601799985,-56.6651497,69.6550674,7.2252
12/13/2010,7.777777778,-1.666666667,58.9,4.112650872,1002.37144,21.3,0.992699975,-43.106739,88.1788483,2.1492
12/14/2010,10.22222222,8.611111111,89.8,2.011622709,1002.37144,21,0.837199979,-12.8884258,45.2087898,11.3832
12/15/2010,12.72222222,9.444444444,80.5,2.011622709,1005.75783,20.7,0.911699977,-25.9648781,66.9986649,0.0864
12/16/2010,14.27777778,11.16666667,82.5,4.514975414,1002.37144,20.5,0.980499975,-22.4836788,47.4053764,13.9968
12/17/2010,15.88888889,8.555555556,63.4,6.124273581,995.59866,20.8,0.231199994,-51.8525162,91.615097,12.96
12/18/2010,10.94444444,5.777777778,72.3,1.966919982,1009.14422,20.5,0.876799978,-44.7140579,79.5822678,0
12/19/2010,11.77777778,6.722222222,72.6,1.966919982,1012.53061,20.2,0.858099978,-30.0053177,74.3549576,0.3672
12/20/2010,13.55555556,10.72222222,83.5,1.922217255,1019.30339,20.1,0.80909998,-19.5549107,51.6919937,0
12/21/2010,12.94444444,9.055555556,79.1,1.654000894,1019.30339,19.9,0.718199982,-56.109272,80.4785004,0
12/22/2010,12.22222222,8.388888889,78.7,1.609298167,1015.917,20,0.218799994,-60.1409836,91.0551605,0
12/23/2010,11.66666667,8.333333333,81.3,1.341081806,1012.53061,19.9,0.281899993,-69.9481125,96.4408951,0
12/24/2010,11.38888889,6.666666667,75,1.743406348,1012.53061,19.8,0.217099995,-66.4600677,101.177658,0.2268
12/25/2010,12.22222222,8.722222222,79.1,1.43048726,1012.53061,19.6,0.976899975,-23.9381447,65.2876434,41.2992
12/26/2010,14.38888889,11.72222222,84.9,1.56459544,1012.53061,19.9,0.943699976,-31.9302177,76.3203278,7.2252
12/27/2010,13.61111111,10.05555556,80.7,1.832811802,1012.53061,19.6,0.990099975,-47.2957611,66.5188751,2.3652
12/28/2010,13.5,9.777777778,78.9,1.788109075,1009.14422,19.4,0.730399982,-49.5788956,77.9246674,2.7648
12/29/2010,14.61111111,8.555555556,70.8,2.324541797,1009.14422,19.3,0.638399984,-62.8747215,98.7607269,0.0648
12/30/2010,12.72222222,8,74,3.889137237,1009.14422,19.4,0.765899981,-44.2059746,60.9152184,21.2328
12/31/2010,11.66666667,3.333333333,58.7,3.576218149,1009.14422,19.5,0.39619999,-73.1946259,91.1928329,0
1/1/2011,8.888888889,-5.333333333,57.9,2.592758158,1012.53061,19.6,0.430499989,-86.9605713,108.48568,0
1/2/2011,8.833333333,5.166666667,78.3,2.369244524,1012.53061,19.4,0.79059998,-29.7356739,59.2544518,0
1/3/2011,10.77777778,8.666666667,86.7,2.369244524,1009.14422,19.1,0.997499975,-16.9564724,52.5298996,9.2772
1/4/2011,11.33333333,8.333333333,82.8,1.475189987,1005.75783,19,0.638199984,-23.8292999,55.6678734,1.8144
1/5/2011,11,7.611111111,81,1.609298167,1009.14422,19,0.572999986,-41.4107132,79.3923874,0
1/6/2011,11.16666667,7.5,79.1,2.235136343,1012.53061,19,0.623299984,-48.5546875,89.8759613,0
1/7/2011,10.77777778,-1.277777778,44.6,6.70540903,1012.53061,19,0.122699997,-82.1158524,108.400574,0
1/8/2011,10.77777778,-3.944444444,36.2,6.660706303,1012.53061,19.2,0.087499998,-96.8321533,113.700401,0
1/9/2011,8.555555556,-4.055555556,48.1,2.458649978,1015.917,19.2,0.267599993,-84.8856812,110.253136,0
1/10/2011,11,0.055555556,55.3,2.726866339,1015.917,19.2,0.38739999,-80.296463,111.74926,0
1/11/2011,9.444444444,2.611111111,65.2,1.743406348,1015.917,19,0.856299978,-69.0848083,105.844864,0
1/12/2011,10,6.444444444,80,2.458649978,1012.53061,18.9,0.970799975,-24.7588348,74.0457916,0
1/13/2011,12.05555556,8.444444444,80.3,2.190433616,1009.14422,18.9,0.824999979,-39.9103317,64.3272324,0
1/14/2011,12,7.166666667,74.2,2.101028163,1005.75783,18.8,0.456199988,-67.6740646,110.561562,0
1/15/2011,11.61111111,2.055555556,57.5,3.173893608,1009.14422,18.8,0.683699983,-83.1765213,116.645973,0
1/16/2011,10.55555556,3.444444444,64.4,2.324541797,1009.14422,18.7,0.947999976,-65.6917343,106.534409,0
1/17/2011,11.44444444,-3.888888889,50.2,3.263299061,1012.53061,19.1,0.198299995,-83.1024857,111.938004,5.508
1/18/2011,10.94444444,-2.055555556,50.3,2.771569066,1012.53061,19,0.066399998,-84.1086044,121.031075,0
1/19/2011,9.5,-2.944444444,58.3,2.413947251,1012.53061,18.9,0.185199995,-82.8515472,122.491341,0
1/20/2011,10.33333333,2.611111111,68.6,2.14573089,1012.53061,18.6,0.372299991,-56.6815338,121.238747,0
1/21/2011,11.5,8.444444444,82,2.592758158,1015.917,18.5,0.999399975,-31.5319862,81.7042999,0
1/22/2011,11.27777778,8.166666667,83,1.43048726,1015.917,18.4,0.972399975,-18.9957829,59.7084885,0
1/23/2011,12.38888889,8.777777778,79.8,2.011622709,1012.53061,18.2,0.902699977,-25.4359608,69.9615402,0
1/24/2011,11.61111111,9.277777778,86.8,2.056325436,1012.53061,18.3,0.976999975,-22.9528351,68.436882,27.7776
1/25/2011,10.88888889,8.444444444,85.9,2.413947251,1002.37144,18.3,0.868699978,-38.7380905,48.7597122,44.8632
1/26/2011,9.611111111,-0.611111111,56,4.023245418,1005.75783,18.2,0.672199983,-64.4059296,114.41011,0
1/27/2011,9.222222222,-4.166666667,42.7,5.453732678,988.82588,18.5,0.279699993,-84.9789047,134.602066,0
1/28/2011,6.555555556,0,68.7,3.129190881,1012.53061,18.3,0.999899975,-22.8102245,57.2530556,9.0828
1/29/2011,10.72222222,6.055555556,76.1,4.380867233,998.98505,18.2,0.841399979,-19.6153374,73.3009262,0.0216
1/30/2011,10.33333333,-3.666666667,38.7,9.432275369,1002.37144,18.4,0.540099986,-84.9091187,129.503601,0
1/31/2011,8.666666667,-6.055555556,36,7.241841752,1005.75783,18.1,0.277199993,-96.2967224,141.27507,0
2/1/2011,6.833333333,-10.11111111,29.8,7.912382655,1009.14422,17.7,0.311099992,-98.6804047,142.368881,0
2/2/2011,6.222222222,-7.944444444,38.6,3.531515422,1012.53061,17.6,0.77589998,-88.6673889,143.874008,0
2/3/2011,7,-1.611111111,59.9,1.877514528,1012.53061,17.5,0.999999975,-26.928154,90.1275101,15.5736
2/4/2011,8.944444444,6.611111111,84.5,3.173893608,1009.14422,17.3,0.964299976,0.916736245,25.6419754,0
2/5/2011,10.5,5.833333333,74.1,2.235136343,1015.917,17.2,0.701999982,-47.0774841,102.591667,0
2/6/2011,9.722222222,4.944444444,74.3,2.369244524,1015.917,17.4,0.135199997,-80.1872406,146.895569,0
2/7/2011,10.44444444,1.833333333,65.8,2.14573089,1009.14422,17.7,0.067099998,-85.8084717,147.225235,0
2/8/2011,11.61111111,-5.277777778,52.9,2.726866339,1012.53061,17.6,0.091899998,-82.249176,149.01181,0
2/9/2011,10.72222222,3.777777778,66.8,2.369244524,1009.14422,17.6,0.070599998,-82.6101837,150.480927,0
2/10/2011,13.27777778,-6.944444444,33.6,6.034868127,1005.75783,17.6,0.117999997,-99.898262,154.878418,0
2/11/2011,10.44444444,-7.777777778,35.7,5.14081359,1009.14422,17.6,0.122299997,-97.3372574,159.850586,0
2/12/2011,9.5,0.666666667,57,2.548055431,1009.14422,17.6,0.231499994,-61.8627167,151.336334,0
2/13/2011,11.66666667,3.833333333,61,3.352704515,1009.14422,17.3,0.179499995,-58.3197441,133.641846,0
2/14/2011,11.77777778,6.722222222,72.7,2.548055431,1005.75783,17.1,0.818699979,-47.4818954,139.297623,6.8256
2/15/2011,12.27777778,8.555555556,79.9,1.475189987,998.98505,17.5,0.915699977,-19.9880714,53.4413338,2.916
2/16/2011,13.22222222,6.055555556,64.7,3.531515422,1002.37144,17.6,0.341399991,-67.0402908,156.250793,0
2/17/2011,13.11111111,3.611111111,58.1,3.486812696,1009.14422,17.5,0.172999996,-72.3334122,159.359161,0.05076
2/18/2011,12.33333333,7.166666667,72,2.369244524,1009.14422,17.3,0.912299977,-50.4986458,146.723526,0
2/19/2011,14.38888889,9.777777778,75.3,5.587840858,995.59866,17.2,0.840999979,-21.2013817,85.383049,13.0464
2/20/2011,14.16666667,6.277777778,62.6,5.14081359,995.59866,17.6,0.78379998,-58.0392532,140.201431,0.5292
2/21/2011,13.16666667,4.333333333,56.5,3.799731784,1005.75783,17.5,0.438899989,-62.6314774,149.513977,0
2/22/2011,12.72222222,9.611111111,81.9,2.413947251,1005.75783,17.3,0.979299975,-22.8752365,76.1328583,3.7692
2/23/2011,11.77777778,7.944444444,78.6,1.966919982,1005.75783,17.2,0.923099977,-22.725235,101.115868,37.8864
2/24/2011,12.11111111,8.833333333,80.7,2.548055431,1005.75783,17.1,0.999899975,-11.4543314,66.6805115,26.0928
2/25/2011,10.5,8.277777778,87.7,1.832811802,1002.37144,16.9,0.968699976,-20.7439842,83.1057587,7.0848
2/26/2011,12.22222222,7.666666667,75.7,1.877514528,1002.37144,17.2,0.347099991,-50.2801514,145.9599,0
2/27/2011,12.44444444,9.277777778,82.6,2.27983907,1005.75783,17.2,0.993299975,-36.4240875,133.490875,2.538
2/28/2011,12.66666667,8,75.8,2.369244524,1009.14422,17.3,0.323199992,-55.4963989,156.838684,2.2464
3/1/2011,12.5,8.222222222,76.9,1.922217255,1012.53061,17.3,0.220599994,-64.0146866,158.626068,0
3/2/2011,12.83333333,8.833333333,77.8,2.324541797,1015.917,17.3,0.188099995,-76.0222855,182.838242,0
3/3/2011,14,9.722222222,77.3,1.922217255,1015.917,17.4,0.333199992,-65.7101059,174.864838,0
3/4/2011,14.27777778,10.72222222,80.8,2.056325436,1012.53061,17.3,0.505799987,-76.6946182,184.452805,0
3/5/2011,14.94444444,7.888888889,67.2,2.592758158,1009.14422,17.2,0.708999982,-63.9994698,179.677338,0.0972
3/6/2011,15.11111111,11.77777778,80.4,4.604380867,1002.37144,17.2,0.680299983,-19.720808,98.0315704,2.0412
3/7/2011,13.33333333,7.388888889,68.7,3.71032633,998.98505,17.3,0.721299982,-46.3718719,150.370682,0
3/8/2011,9.222222222,5.722222222,79,4.693786321,998.98505,17.3,0.967199976,-31.122961,109.416359,0
3/9/2011,6.5,-4.888888889,60.2,7.465355387,998.98505,17,0.761199981,-43.364994,127.351418,0
3/10/2011,7.111111111,-6.277777778,39.3,7.912382655,1005.75783,16.8,0.38719999,-88.0065689,202.157013,0.0216
3/11/2011,7.944444444,-5.666666667,45.7,3.084488154,1012.53061,17,0.216199995,-83.3685989,189.245941,0
3/12/2011,9.222222222,-1.555555556,55,3.039785427,1015.917,17.2,0.092799998,-90.0690613,208.169769,0
3/13/2011,11.38888889,1,54.9,2.905677246,1019.30339,17.3,0.074899998,-91.1173096,210.898834,0
3/14/2011,11.61111111,6.166666667,71.5,2.101028163,1019.30339,17.3,0.070999998,-89.0851135,212.993805,0
3/15/2011,12.22222222,7.722222222,75.4,2.101028163,1022.68978,17.3,0.317999992,-80.1523819,210.014557,0
3/16/2011,12.5,5.833333333,67.5,1.922217255,1019.30339,17.4,0.176399996,-79.2500153,209.847443,0
3/17/2011,14.22222222,7.666666667,67.4,1.609298167,1015.917,17.3,0.852999978,-64.4992218,208.001938,0.4644
3/18/2011,13.66666667,9.333333333,76,1.966919982,1012.53061,17.2,0.857799978,-23.3755684,95.2200317,10.4328
3/19/2011,13.83333333,9.222222222,75.2,1.966919982,1009.14422,17.2,0.729899982,-53.3729401,200.139069,0
3/20/2011,13.38888889,10.27777778,82.3,1.56459544,1009.14422,17.2,0.563999986,-21.5238667,55.873188,9.6336
3/21/2011,13.72222222,9,74.2,3.084488154,1005.75783,17.4,0.79559998,-58.0378036,187.624908,0.0108
3/22/2011,15.66666667,4.166666667,48,4.604380867,1009.14422,17.7,0.527899987,-68.6478043,180.518784,0
3/23/2011,13.88888889,0.5,45.7,4.067948145,1009.14422,17.6,0.601799985,-78.7048492,206.260971,0
3/24/2011,13.72222222,-2.277777778,35.4,4.380867233,1009.14422,17.6,0.131699997,-94.6456604,224.44725,0
3/25/2011,15.22222222,-0.111111111,39.4,4.42556996,1012.53061,17.5,0.053899999,-92.6073837,230.01442,0
3/26/2011,13.5,4.888888889,60.6,2.771569066,1015.917,17.5,0.38619999,-79.3308182,228.803391,0
3/27/2011,14.5,9.166666667,71.4,2.816271793,1015.917,17.4,0.868699978,-31.9992924,145.333893,0
3/28/2011,14.61111111,9.388888889,72.4,2.592758158,1012.53061,17.7,0.343399991,-65.4591064,213.886032,0
3/29/2011,14.88888889,10.27777778,74.8,2.011622709,1012.53061,17.5,0.427699989,-59.1250229,217.575089,0
3/30/2011,14.94444444,11.22222222,78.8,2.14573089,1012.53061,17.5,0.760199981,-50.9241714,181.654663,0.0864
3/31/2011,16,9.166666667,65.6,1.832811802,1012.53061,17.6,0.959099976,-50.2725792,170.804108,30.672
4/1/2011,19.5,8.555555556,51.8,3.039785427,1009.14422,17.7,0.930599976,-63.0895386,210.965561,48.492
4/2/2011,16.88888889,11.94444444,73.7,4.157353599,1002.37144,17.8,0.971899975,-21.5619946,140.689255,48.7296
4/3/2011,14.22222222,11.33333333,82.9,3.218596334,1002.37144,17.8,0.844299979,-17.7566624,129.822357,3.4128
4/4/2011,13.94444444,10.77777778,81.8,1.832811802,1002.37144,18.1,0.645799984,-32.3895264,140.595596,2.0952
4/5/2011,15.55555556,9.611111111,69.2,2.816271793,1002.37144,18.1,0.607299985,-66.2177277,214.413467,0
4/6/2011,16.05555556,10.5,71,2.413947251,1005.75783,18.2,0.655399983,-63.279377,217.900681,0
4/7/2011,15.61111111,9.944444444,70,2.056325436,1005.75783,18.4,0.444199989,-65.6198883,210.481171,0
4/8/2011,15.72222222,11.66666667,78.4,2.592758158,1005.75783,18.4,0.453299989,-69.1902847,234.778458,0
4/9/2011,16.22222222,12.33333333,78.4,2.369244524,1002.37144,18.3,0.567599986,-39.6408615,187.176239,0
4/10/2011,17.22222222,13.11111111,77.5,2.592758158,998.98505,18.2,0.456299988,-54.0823021,183.114944,0
4/11/2011,16.05555556,-0.666666667,47.5,5.319624497,998.98505,18.2,0.438699989,-66.1205139,205.278229,0
4/12/2011,13.16666667,-4.944444444,31.1,6.794814484,1002.37144,18.2,0.183499995,-94.5417862,260.043671,0
4/13/2011,13.33333333,-1.055555556,50.9,2.905677246,1009.14422,18.1,0.261599993,-74.5829544,246.631485,0
4/14/2011,13.55555556,9.722222222,77,3.397407242,1009.14422,18,0.599999985,-23.8430328,146.008942,0.0108
4/15/2011,16.05555556,12.72222222,81.8,2.726866339,1005.75783,18,0.454199989,-30.4736691,160.31749,0
4/16/2011,17.94444444,10.72222222,65.9,1.877514528,1005.75783,18,0.417699989,-60.6275139,211.15451,0
4/17/2011,18.61111111,11.44444444,64.3,1.922217255,1009.14422,18,0.959999976,-61.0163231,200.545441,0
4/18/2011,18.33333333,12.72222222,70.8,1.877514528,1002.37144,18.3,0.349299991,-37.1561508,141.547134,0
4/19/2011,16.38888889,12.16666667,76.9,3.933839964,998.98505,18.2,0.503499987,-54.8231277,194.32341,0
4/20/2011,12.94444444,10.27777778,83.7,3.531515422,1002.37144,18.2,0.901699977,-33.2553444,150.718979,0
4/21/2011,14.77777778,9.055555556,70.8,2.235136343,1005.75783,18.2,0.934899976,-55.2334862,208.020111,0
4/22/2011,16.66666667,8.277777778,59.7,3.889137237,1002.37144,18.3,0.193399995,-71.9233322,237.435593,0
4/23/2011,16.5,10.83333333,70.6,2.413947251,1002.37144,18.1,0.568399986,-69.6208572,255.848419,0
4/24/2011,16.05555556,11.94444444,76.7,2.548055431,1005.75783,18.4,0.241499994,-62.8822823,226.273788,0
4/25/2011,16.77777778,9.388888889,64.8,2.9950827,1005.75783,18.5,0.159099996,-83.6574478,266.44873,0
4/26/2011,17.16666667,11.16666667,70,2.726866339,1005.75783,18.6,0.426199989,-71.1365967,242.556137,1.0584
4/27/2011,17.05555556,11.05555556,68.8,1.56459544,1005.75783,18.3,0.999999975,-58.5236206,220.319809,0
4/28/2011,16.72222222,11.61111111,72.3,2.056325436,1002.37144,18.2,0.706099982,-48.4781494,200.075058,4.0068
4/29/2011,17.72222222,11.22222222,67.3,2.413947251,998.98505,18.3,0.566799986,-55.8745384,218.764725,1.5876
4/30/2011,17.94444444,12.44444444,71,2.860974519,998.98505,18.6,0.759299981,-62.7159348,232.756653,0
5/1/2011,18.05555556,13.88888889,77,2.011622709,1005.75783,18.7,0.970599975,-49.7785492,220.432739,20.3472
5/2/2011,19.22222222,12.55555556,68.5,2.101028163,1005.75783,18.8,0.315199992,-60.6518135,245.012741,0
5/3/2011,18.5,14.61111111,78.3,2.14573089,1005.75783,19.1,0.551699986,-54.9950867,243.729248,0
5/4/2011,18.72222222,15,79.9,2.14573089,1002.37144,19.2,0.517099987,-41.9176369,219.612396,1.2852
5/5/2011,18.94444444,15.22222222,80.2,2.369244524,1002.37144,19.3,0.37789999,-52.7452011,223.913239,2.862
5/6/2011,18.22222222,12.05555556,68.8,4.693786321,1005.75783,19.4,0.39819999,-60.0239258,234.013092,0.7236
5/7/2011,18.77777778,8,51.5,4.649083594,1005.75783,19.4,0.123699997,-84.9023438,276.334503,0
5/8/2011,18.11111111,7.777777778,52.9,3.397407242,1005.75783,19.6,0.191199995,-85.2370605,277.111755,0
5/9/2011,17.61111111,10.16666667,64.7,2.235136343,1005.75783,19.7,0.39459999,-72.762207,253.844025,0
5/10/2011,17.83333333,12.72222222,73.5,1.966919982,1005.75783,19.8,0.366799991,-71.2705536,259.455536,0
5/11/2011,17.55555556,13.16666667,75.8,2.369244524,1002.37144,20,0.967699976,-52.1053276,249.492477,5.8536
5/12/2011,15.61111111,12.33333333,81.2,3.933839964,998.98505,19.8,0.938299976,-16.7565823,123.299217,4.7196
5/13/2011,15.77777778,12.22222222,79.3,2.011622709,1002.37144,19.6,0.585999985,-42.3269081,174.638336,3.6072
5/14/2011,18.66666667,9.388888889,57.3,4.023245418,1005.75783,19.6,0.418299989,-73.1548386,255.253876,0.0216
5/15/2011,19.5,10.22222222,58.4,3.084488154,1009.14422,19.8,0.362299991,-70.2960968,255.680527,0
5/16/2011,18.77777778,13.27777778,71.8,2.190433616,1009.14422,20.2,0.164999996,-75.6520386,274.818695,0
5/17/2011,21.61111111,10.16666667,53,2.637460885,1009.14422,20.3,0.287899993,-81.6572418,284.318268,0
5/18/2011,21,11.66666667,56,3.352704515,1009.14422,20.2,0.823799979,-68.2429199,246.813644,3.7152
5/19/2011,20.55555556,12.94444444,62.4,2.950379973,1009.14422,20.4,0.160299996,-76.2238159,281.743835,0
5/20/2011,19.33333333,13.66666667,70.7,2.27983907,1009.14422,20.8,0.445499989,-71.8946609,264.943268,0
5/21/2011,21.22222222,12.11111111,58.3,3.576218149,1005.75783,20.8,0.106999997,-72.4203491,266.371124,0
5/22/2011,22.72222222,11.33333333,52.6,3.71032633,1005.75783,21.1,0.098099998,-84.5706558,292.601868,0
5/23/2011,23.77777778,10.94444444,47.2,3.755029057,1005.75783,21.5,0.194099995,-83.7493057,292.254639,0
5/24/2011,23.88888889,12,50.2,2.816271793,1009.14422,22,0.133399997,-76.4436417,285.809906,0
5/25/2011,24.05555556,12.94444444,51.9,2.413947251,1005.75783,22.1,0.863399978,-71.4264374,268.128693,0.3672
5/26/2011,24.61111111,14.72222222,55.4,3.352704515,1005.75783,22.2,0.749499981,-58.6390266,239.645767,1.35
