Date,Temp(°C),DewPoint(°C),Humidi(%),WindSpeed(mps),Press(hpa),SST(°C)
19-Dec-10,11.77777778,6.722222222,72.6,1.966919982,1012.53061,20.2
20-Dec-10,13.55555556,10.72222222,83.5,1.922217255,1019.30339,20.1
21-Dec-10,12.94444444,9.055555556,79.1,1.654000894,1019.30339,19.9
22-Dec-10,12.22222222,8.388888889,78.7,1.609298167,1015.917,20
23-Dec-10,11.66666667,8.333333333,81.3,1.341081806,1012.53061,19.9
24-Dec-10,11.38888889,6.666666667,75,1.743406348,1012.53061,19.8
25-Dec-10,12.22222222,8.722222222,79.1,1.43048726,1012.53061,19.6
26-Dec-10,14.38888889,11.72222222,84.9,1.56459544,1012.53061,19.9
27-Dec-10,13.61111111,10.05555556,80.7,1.832811802,1012.53061,19.6
28-Dec-10,13.5,9.777777778,78.9,1.788109075,1009.14422,19.4
29-Dec-10,14.61111111,8.555555556,70.8,2.324541797,1009.14422,19.3
30-Dec-10,12.72222222,8,74,3.889137237,1009.14422,19.4
31-Dec-10,11.66666667,3.333333333,58.7,3.576218149,1009.14422,19.5
1-Jan-11,8.888888889,-5.333333333,57.9,2.592758158,1012.53061,19.6
2-Jan-11,8.833333333,5.166666667,78.3,2.369244524,1012.53061,19.4
3-Jan-11,10.77777778,8.666666667,86.7,2.369244524,1009.14422,19.1
4-Jan-11,11.33333333,8.333333333,82.8,1.475189987,1005.75783,19
5-Jan-11,11,7.611111111,81,1.609298167,1009.14422,19
6-Jan-11,11.16666667,7.5,79.1,2.235136343,1012.53061,19
7-Jan-11,10.77777778,-1.277777778,44.6,6.70540903,1012.53061,19
8-Jan-11,10.77777778,-3.944444444,36.2,6.660706303,1012.53061,19.2
9-Jan-11,8.555555556,-4.055555556,48.1,2.458649978,1015.917,19.2
10-Jan-11,11,0.055555556,55.3,2.726866339,1015.917,19.2
11-Jan-11,9.444444444,2.611111111,65.2,1.743406348,1015.917,19
12-Jan-11,10,6.444444444,80,2.458649978,1012.53061,18.9
13-Jan-11,12.05555556,8.444444444,80.3,2.190433616,1009.14422,18.9
14-Jan-11,12,7.166666667,74.2,2.101028163,1005.75783,18.8
15-Jan-11,11.61111111,2.055555556,57.5,3.173893608,1009.14422,18.8
16-Jan-11,10.55555556,3.444444444,64.4,2.324541797,1009.14422,18.7
17-Jan-11,11.44444444,-3.888888889,50.2,3.263299061,1012.53061,19.1
18-Jan-11,10.94444444,-2.055555556,50.3,2.771569066,1012.53061,19
19-Jan-11,9.5,-2.944444444,58.3,2.413947251,1012.53061,18.9
20-Jan-11,10.33333333,2.611111111,68.6,2.14573089,1012.53061,18.6
21-Jan-11,11.5,8.444444444,82,2.592758158,1015.917,18.5
22-Jan-11,11.27777778,8.166666667,83,1.43048726,1015.917,18.4
23-Jan-11,12.38888889,8.777777778,79.8,2.011622709,1012.53061,18.2
24-Jan-11,11.61111111,9.277777778,86.8,2.056325436,1012.53061,18.3
25-Jan-11,10.88888889,8.444444444,85.9,2.413947251,1002.37144,18.3
26-Jan-11,9.611111111,-0.611111111,56,4.023245418,1005.75783,18.2
27-Jan-11,9.222222222,-4.166666667,42.7,5.453732678,988.82588,18.5
28-Jan-11,6.555555556,0,68.7,3.129190881,1012.53061,18.3
29-Jan-11,10.72222222,6.055555556,76.1,4.380867233,998.98505,18.2
30-Jan-11,10.33333333,-3.666666667,38.7,9.432275369,1002.37144,18.4
31-Jan-11,8.666666667,-6.055555556,36,7.241841752,1005.75783,18.1
1-Feb-11,6.833333333,-10.11111111,29.8,7.912382655,1009.14422,17.7
2-Feb-11,6.222222222,-7.944444444,38.6,3.531515422,1012.53061,17.6
3-Feb-11,7,-1.611111111,59.9,1.877514528,1012.53061,17.5
4-Feb-11,8.944444444,6.611111111,84.5,3.173893608,1009.14422,17.3
5-Feb-11,10.5,5.833333333,74.1,2.235136343,1015.917,17.2
6-Feb-11,9.722222222,4.944444444,74.3,2.369244524,1015.917,17.4
7-Feb-11,10.44444444,1.833333333,65.8,2.14573089,1009.14422,17.7
8-Feb-11,11.61111111,-5.277777778,52.9,2.726866339,1012.53061,17.6
9-Feb-11,10.72222222,3.777777778,66.8,2.369244524,1009.14422,17.6
10-Feb-11,13.27777778,-6.944444444,33.6,6.034868127,1005.75783,17.6
11-Feb-11,10.44444444,-7.777777778,35.7,5.14081359,1009.14422,17.6
12-Feb-11,9.5,0.666666667,57,2.548055431,1009.14422,17.6
13-Feb-11,11.66666667,3.833333333,61,3.352704515,1009.14422,17.3
14-Feb-11,11.77777778,6.722222222,72.7,2.548055431,1005.75783,17.1
15-Feb-11,12.27777778,8.555555556,79.9,1.475189987,998.98505,17.5
16-Feb-11,13.22222222,6.055555556,64.7,3.531515422,1002.37144,17.6
17-Feb-11,13.11111111,3.611111111,58.1,3.486812696,1009.14422,17.5
18-Feb-11,12.33333333,7.166666667,72,2.369244524,1009.14422,17.3
19-Feb-11,14.38888889,9.777777778,75.3,5.587840858,995.59866,17.2
20-Feb-11,14.16666667,6.277777778,62.6,5.14081359,995.59866,17.6
21-Feb-11,13.16666667,4.333333333,56.5,3.799731784,1005.75783,17.5
22-Feb-11,12.72222222,9.611111111,81.9,2.413947251,1005.75783,17.3
23-Feb-11,11.77777778,7.944444444,78.6,1.966919982,1005.75783,17.2
24-Feb-11,12.11111111,8.833333333,80.7,2.548055431,1005.75783,17.1
25-Feb-11,10.5,8.277777778,87.7,1.832811802,1002.37144,16.9
26-Feb-11,12.22222222,7.666666667,75.7,1.877514528,1002.37144,17.2
27-Feb-11,12.44444444,9.277777778,82.6,2.27983907,1005.75783,17.2
28-Feb-11,12.66666667,8,75.8,2.369244524,1009.14422,17.3
1-Mar-11,12.5,8.222222222,76.9,1.922217255,1012.53061,17.3
2-Mar-11,12.83333333,8.833333333,77.8,2.324541797,1015.917,17.3
3-Mar-11,14,9.722222222,77.3,1.922217255,1015.917,17.4
4-Mar-11,14.27777778,10.72222222,80.8,2.056325436,1012.53061,17.3
5-Mar-11,14.94444444,7.888888889,67.2,2.592758158,1009.14422,17.2
6-Mar-11,15.11111111,11.77777778,80.4,4.604380867,1002.37144,17.2
7-Mar-11,13.33333333,7.388888889,68.7,3.71032633,998.98505,17.3
8-Mar-11,9.222222222,5.722222222,79,4.693786321,998.98505,17.3
9-Mar-11,6.5,-4.888888889,60.2,7.465355387,998.98505,17
10-Mar-11,7.111111111,-6.277777778,39.3,7.912382655,1005.75783,16.8
11-Mar-11,7.944444444,-5.666666667,45.7,3.084488154,1012.53061,17
12-Mar-11,9.222222222,-1.555555556,55,3.039785427,1015.917,17.2
13-Mar-11,11.38888889,1,54.9,2.905677246,1019.30339,17.3
14-Mar-11,11.61111111,6.166666667,71.5,2.101028163,1019.30339,17.3
15-Mar-11,12.22222222,7.722222222,75.4,2.101028163,1022.68978,17.3
16-Mar-11,12.5,5.833333333,67.5,1.922217255,1019.30339,17.4
17-Mar-11,14.22222222,7.666666667,67.4,1.609298167,1015.917,17.3
18-Mar-11,13.66666667,9.333333333,76,1.966919982,1012.53061,17.2
19-Mar-11,13.83333333,9.222222222,75.2,1.966919982,1009.14422,17.2
20-Mar-11,13.38888889,10.27777778,82.3,1.56459544,1009.14422,17.2
21-Mar-11,13.72222222,9,74.2,3.084488154,1005.75783,17.4
22-Mar-11,15.66666667,4.166666667,48,4.604380867,1009.14422,17.7
23-Mar-11,13.88888889,0.5,45.7,4.067948145,1009.14422,17.6
24-Mar-11,13.72222222,-2.277777778,35.4,4.380867233,1009.14422,17.6
25-Mar-11,15.22222222,-0.111111111,39.4,4.42556996,1012.53061,17.5
26-Mar-11,13.5,4.888888889,60.6,2.771569066,1015.917,17.5
27-Mar-11,14.5,9.166666667,71.4,2.816271793,1015.917,17.4
28-Mar-11,14.61111111,9.388888889,72.4,2.592758158,1012.53061,17.7
29-Mar-11,14.88888889,10.27777778,74.8,2.011622709,1012.53061,17.5
30-Mar-11,14.94444444,11.22222222,78.8,2.14573089,1012.53061,17.5
31-Mar-11,16,9.166666667,65.6,1.832811802,1012.53061,17.6
1-Apr-11,19.5,8.555555556,51.8,3.039785427,1009.14422,17.7
2-Apr-11,16.88888889,11.94444444,73.7,4.157353599,1002.37144,17.8
3-Apr-11,14.22222222,11.33333333,82.9,3.218596334,1002.37144,17.8
4-Apr-11,13.94444444,10.77777778,81.8,1.832811802,1002.37144,18.1
5-Apr-11,15.55555556,9.611111111,69.2,2.816271793,1002.37144,18.1
6-Apr-11,16.05555556,10.5,71,2.413947251,1005.75783,18.2
7-Apr-11,15.61111111,9.944444444,70,2.056325436,1005.75783,18.4
8-Apr-11,15.72222222,11.66666667,78.4,2.592758158,1005.75783,18.4
9-Apr-11,16.22222222,12.33333333,78.4,2.369244524,1002.37144,18.3
10-Apr-11,17.22222222,13.11111111,77.5,2.592758158,998.98505,18.2
11-Apr-11,16.05555556,-0.666666667,47.5,5.319624497,998.98505,18.2
12-Apr-11,13.16666667,-4.944444444,31.1,6.794814484,1002.37144,18.2
13-Apr-11,13.33333333,-1.055555556,50.9,2.905677246,1009.14422,18.1
14-Apr-11,13.55555556,9.722222222,77,3.397407242,1009.14422,18
15-Apr-11,16.05555556,12.72222222,81.8,2.726866339,1005.75783,18
16-Apr-11,17.94444444,10.72222222,65.9,1.877514528,1005.75783,18
17-Apr-11,18.61111111,11.44444444,64.3,1.922217255,1009.14422,18
18-Apr-11,18.33333333,12.72222222,70.8,1.877514528,1002.37144,18.3
19-Apr-11,16.38888889,12.16666667,76.9,3.933839964,998.98505,18.2
20-Apr-11,12.94444444,10.27777778,83.7,3.531515422,1002.37144,18.2
21-Apr-11,14.77777778,9.055555556,70.8,2.235136343,1005.75783,18.2
22-Apr-11,16.66666667,8.277777778,59.7,3.889137237,1002.37144,18.3
23-Apr-11,16.5,10.83333333,70.6,2.413947251,1002.37144,18.1
24-Apr-11,16.05555556,11.94444444,76.7,2.548055431,1005.75783,18.4
25-Apr-11,16.77777778,9.388888889,64.8,2.9950827,1005.75783,18.5
26-Apr-11,17.16666667,11.16666667,70,2.726866339,1005.75783,18.6
27-Apr-11,17.05555556,11.05555556,68.8,1.56459544,1005.75783,18.3
28-Apr-11,16.72222222,11.61111111,72.3,2.056325436,1002.37144,18.2
29-Apr-11,17.72222222,11.22222222,67.3,2.413947251,998.98505,18.3
30-Apr-11,17.94444444,12.44444444,71,2.860974519,998.98505,18.6
1-May-11,18.05555556,13.88888889,77,2.011622709,1005.75783,18.7
2-May-11,19.22222222,12.55555556,68.5,2.101028163,1005.75783,18.8
3-May-11,18.5,14.61111111,78.3,2.14573089,1005.75783,19.1
4-May-11,18.72222222,15,79.9,2.14573089,1002.37144,19.2
5-May-11,18.94444444,15.22222222,80.2,2.369244524,1002.37144,19.3
6-May-11,18.22222222,12.05555556,68.8,4.693786321,1005.75783,19.4
7-May-11,18.77777778,8,51.5,4.649083594,1005.75783,19.4
8-May-11,18.11111111,7.777777778,52.9,3.397407242,1005.75783,19.6
9-May-11,17.61111111,10.16666667,64.7,2.235136343,1005.75783,19.7
10-May-11,17.83333333,12.72222222,73.5,1.966919982,1005.75783,19.8
11-May-11,17.55555556,13.16666667,75.8,2.369244524,1002.37144,20
12-May-11,15.61111111,12.33333333,81.2,3.933839964,998.98505,19.8
13-May-11,15.77777778,12.22222222,79.3,2.011622709,1002.37144,19.6
14-May-11,18.66666667,9.388888889,57.3,4.023245418,1005.75783,19.6
15-May-11,19.5,10.22222222,58.4,3.084488154,1009.14422,19.8
16-May-11,18.77777778,13.27777778,71.8,2.190433616,1009.14422,20.2
17-May-11,21.61111111,10.16666667,53,2.637460885,1009.14422,20.3
18-May-11,21,11.66666667,56,3.352704515,1009.14422,20.2
19-May-11,20.55555556,12.94444444,62.4,2.950379973,1009.14422,20.4
20-May-11,19.33333333,13.66666667,70.7,2.27983907,1009.14422,20.8
21-May-11,21.22222222,12.11111111,58.3,3.576218149,1005.75783,20.8
22-May-11,22.72222222,11.33333333,52.6,3.71032633,1005.75783,21.1
23-May-11,23.77777778,10.94444444,47.2,3.755029057,1005.75783,21.5
24-May-11,23.88888889,12,50.2,2.816271793,1009.14422,22
25-May-11,24.05555556,12.94444444,51.9,2.413947251,1005.75783,22.1
26-May-11,24.61111111,14.72222222,55.4,3.352704515,1005.75783,22.2
27-May-11,23.05555556,16.38888889,67.2,2.816271793,1005.75783,22.2
28-May-11,20.77777778,15.16666667,71.2,4.023245418,1002.37144,22.2
29-May-11,19.72222222,15.77777778,78.2,2.190433616,1005.75783,22.4
30-May-11,20.83333333,16.66666667,76.4,2.190433616,1009.14422,22.4
31-May-11,21,16.16666667,74.6,2.413947251,1009.14422,22.8
1-Jun-11,21.72222222,15.55555556,69.4,2.413947251,1005.75783,23
2-Jun-11,23.16666667,16.72222222,68.1,2.592758158,1005.75783,23.2
3-Jun-11,22.61111111,18.72222222,78.4,2.056325436,1005.75783,23.4
4-Jun-11,23.22222222,19.44444444,79.8,1.966919982,1005.75783,23.7
5-Jun-11,23.27777778,18.27777778,74,1.922217255,1002.37144,23.6
6-Jun-11,25,17.16666667,63.7,2.637460885,1002.37144,24.3
7-Jun-11,24.44444444,18.66666667,70.9,1.966919982,1002.37144,24.6
8-Jun-11,27.38888889,16.88888889,57.3,3.039785427,1002.37144,24.9
9-Jun-11,27.38888889,16.72222222,53.6,2.726866339,1002.37144,25
10-Jun-11,25.66666667,17,59,3.71032633,995.59866,24.9
11-Jun-11,26.27777778,12.05555556,42.1,5.051408136,995.59866,24.4
12-Jun-11,24.27777778,14.44444444,56,4.023245418,998.98505,24.4
13-Jun-11,21.77777778,15.44444444,68.1,3.129190881,998.98505,24.2
14-Jun-11,23.27777778,14.55555556,59.5,3.486812696,1002.37144,24.3
15-Jun-11,22.88888889,17.61111111,73,2.235136343,1005.75783,24.5
16-Jun-11,22.55555556,17.5,73.7,2.369244524,1005.75783,24.7
17-Jun-11,22.66666667,17.27777778,72.2,2.190433616,1005.75783,24.7
18-Jun-11,23.77777778,16.88888889,66.6,2.548055431,1002.37144,25.1
19-Jun-11,25.44444444,15.61111111,55,3.442109969,1002.37144,25.4
20-Jun-11,27.11111111,16.83333333,57.4,2.950379973,1002.37144,25.8
21-Jun-11,29,15.61111111,49.6,3.084488154,1002.37144,25.9
22-Jun-11,31.55555556,12.38888889,32.5,3.620920876,1002.37144,25.8
23-Jun-11,31.05555556,6.388888889,23.5,4.112650872,1002.37144,25.8
24-Jun-11,29.5,8.611111111,29.6,4.023245418,998.98505,25.9
25-Jun-11,27.5,12.66666667,43.2,2.369244524,998.98505,25.7
26-Jun-11,25.55555556,18.27777778,64.7,2.637460885,995.59866,25.9
27-Jun-11,26.83333333,5.666666667,26.3,7.55476084,995.59866,25.7
28-Jun-11,24.94444444,8.388888889,37.9,4.872597228,998.98505,25.4
29-Jun-11,23.05555556,13.94444444,57.6,2.503352705,998.98505,24.9
30-Jun-11,23.77777778,13.88888889,55.1,3.397407242,1002.37144,25.1
1-Jul-11,23.55555556,17.05555556,67.7,2.101028163,1002.37144,25.2
2-Jul-11,24.88888889,19.05555556,71,2.14573089,1002.37144,25.4
3-Jul-11,25.22222222,20.22222222,74.1,2.14573089,1002.37144,25.7
4-Jul-11,25.11111111,20.16666667,74.4,2.101028163,1002.37144,25.6
5-Jul-11,24.61111111,19.55555556,73.7,2.101028163,1002.37144,26
6-Jul-11,24.77777778,19.77777778,74,2.011622709,1002.37144,26.4
7-Jul-11,25.44444444,21.11111111,77.3,2.011622709,1002.37144,26.6
8-Jul-11,26.38888889,21.77777778,76.3,1.654000894,1002.37144,26.9
9-Jul-11,29.83333333,19.83333333,60.2,2.905677246,1002.37144,27.3
10-Jul-11,32.88888889,14.22222222,38.5,3.308001788,998.98505,27.4
11-Jul-11,31.94444444,10.27777778,30.2,3.755029057,998.98505,27.2
12-Jul-11,31.27777778,12.11111111,35,3.397407242,995.59866,27.5
13-Jul-11,30.22222222,15,45.9,3.218596334,998.98505,27.7
14-Jul-11,28.61111111,19.77777778,61.6,2.682163612,998.98505,27.9
15-Jul-11,29,19.72222222,59.3,2.503352705,1002.37144,28.3
16-Jul-11,32.72222222,11.5,30.6,4.693786321,998.98505,28.5
17-Jul-11,32.38888889,13.66666667,33.4,4.380867233,995.59866,27.9
18-Jul-11,30.44444444,17.61111111,49.1,2.771569066,995.59866,28.2
19-Jul-11,30.88888889,18,51.4,3.263299061,995.59866,28.3
20-Jul-11,30.27777778,18.88888889,54.6,2.950379973,995.59866,28.7
21-Jul-11,28.22222222,22.72222222,72.3,2.235136343,995.59866,28.5
22-Jul-11,28.38888889,22.61111111,72.1,2.101028163,995.59866,28.2
23-Jul-11,28,21.27777778,67.7,2.011622709,995.59866,28.7
24-Jul-11,28.83333333,21.61111111,67.8,2.14573089,995.59866,28.7
25-Jul-11,28.61111111,20.72222222,64.9,2.503352705,998.98505,28.6
26-Jul-11,27.88888889,20.38888889,64.7,2.682163612,1005.75783,28.7
27-Jul-11,28.88888889,20.55555556,61.8,2.235136343,1005.75783,29
28-Jul-11,31.88888889,17.44444444,48,3.218596334,998.98505,29.2
29-Jul-11,29.55555556,22,66.5,2.324541797,995.59866,29
30-Jul-11,29.05555556,23.77777778,74.8,2.324541797,998.98505,28.8
31-Jul-11,28.16666667,23.16666667,75.1,1.966919982,998.98505,29.1
1-Aug-11,28.61111111,23.33333333,74.1,2.27983907,998.98505,29.3
2-Aug-11,28,22.61111111,73.9,2.190433616,998.98505,29.2
3-Aug-11,29.38888889,20.83333333,62.5,2.548055431,998.98505,29.3
4-Aug-11,30.44444444,18.77777778,51.8,3.039785427,998.98505,29.5
5-Aug-11,31.77777778,17.22222222,46.5,3.665623603,998.98505,29.7
6-Aug-11,31.44444444,17.27777778,46.9,3.397407242,998.98505,29.8
7-Aug-11,31.38888889,18.11111111,50,3.129190881,998.98505,29.9
8-Aug-11,31.55555556,17.77777778,50,3.084488154,998.98505,29.8
9-Aug-11,32.11111111,15.38888889,42.8,3.129190881,995.59866,29.8
10-Aug-11,29.66666667,19.44444444,57,2.771569066,995.59866,29.7
11-Aug-11,28.44444444,22.11111111,68.9,2.235136343,995.59866,29.5
12-Aug-11,30.66666667,10,29.7,7.152436299,995.59866,29.3
13-Aug-11,29.44444444,12.38888889,36.1,5.006705409,995.59866,29.3
14-Aug-11,29.16666667,14.88888889,44.3,3.531515422,998.98505,29.2
15-Aug-11,27.5,19.61111111,63.2,2.324541797,1002.37144,29.2
16-Aug-11,27.94444444,22.11111111,70.8,2.235136343,1002.37144,29.1
17-Aug-11,28.33333333,22.55555556,71.3,2.369244524,1002.37144,29.2
18-Aug-11,30.33333333,16.66666667,47.4,2.905677246,998.98505,29.5
19-Aug-11,31.83333333,10.83333333,30,4.023245418,998.98505,29.3
20-Aug-11,31.11111111,10.44444444,29.8,4.202056325,998.98505,29.2
21-Aug-11,30.55555556,14.11111111,40.7,3.665623603,1002.37144,29.1
22-Aug-11,30.72222222,11.66666667,38.4,3.442109969,1002.37144,29.3
23-Aug-11,30.61111111,11.27777778,35.4,3.576218149,1002.37144,29.2
24-Aug-11,30.72222222,10.5,33.1,3.486812696,1002.37144,29.5
25-Aug-11,30.94444444,10.38888889,31.8,3.576218149,998.98505,29.3
26-Aug-11,30.05555556,10.44444444,34.7,3.665623603,1002.37144,29.3
27-Aug-11,29.16666667,12.88888889,41.5,3.218596334,1002.37144,29.2
28-Aug-11,27.66666667,17.5,56.8,2.637460885,1002.37144,28.6
29-Aug-11,26.66666667,21.27777778,72.5,2.413947251,1002.37144,28.6
30-Aug-11,26.66666667,19.22222222,64.7,2.458649978,1002.37144,28.8
31-Aug-11,26.38888889,19.22222222,65.6,2.682163612,1002.37144,29.3
1-Sep-11,27.33333333,17.33333333,58.2,2.592758158,1002.37144,29.2
2-Sep-11,30.27777778,8.777777778,28.6,3.978542691,998.98505,29
3-Sep-11,30.16666667,9.333333333,30.8,3.799731784,998.98505,29
4-Sep-11,30,9.833333333,33.7,3.263299061,1002.37144,28.9
5-Sep-11,30,8.777777778,30.4,3.665623603,1005.75783,28.9
6-Sep-11,28.72222222,9.777777778,33.9,3.486812696,1002.37144,29
7-Sep-11,27.5,13.05555556,45.2,2.726866339,998.98505,28.7
8-Sep-11,25.88888889,19.88888889,70.2,2.101028163,998.98505,28.5
9-Sep-11,25.61111111,19.88888889,71.6,2.056325436,1002.37144,28.5
10-Sep-11,26.77777778,19.27777778,65.4,2.190433616,1005.75783,28.6
11-Sep-11,28.22222222,17.88888889,57.9,3.129190881,1005.75783,28.6
12-Sep-11,27.88888889,16.38888889,55.6,2.592758158,1002.37144,28.5
13-Sep-11,27.11111111,17.55555556,60.8,2.413947251,1002.37144,28.7
14-Sep-11,28.33333333,12.83333333,47.5,3.218596334,1002.37144,28.7
15-Sep-11,27.27777778,14.11111111,50.9,2.592758158,1002.37144,28.6
16-Sep-11,25.72222222,16.94444444,61.6,2.190433616,1002.37144,28.5
17-Sep-11,28.55555556,12.83333333,46,3.218596334,1002.37144,28.5
18-Sep-11,27.55555556,13.05555556,45,3.084488154,1002.37144,28.4
19-Sep-11,25.94444444,20.38888889,71.7,2.458649978,1002.37144,28.3
20-Sep-11,26.5,17.11111111,58.5,2.682163612,1005.75783,28.5
21-Sep-11,25.11111111,18.88888889,68.7,2.190433616,1005.75783,28.3
22-Sep-11,23.16666667,17.22222222,70,3.486812696,998.98505,28.1
23-Sep-11,22.61111111,16.33333333,69.2,2.637460885,998.98505,28.1
24-Sep-11,25.38888889,14.05555556,52.3,3.263299061,1002.37144,28.3
25-Sep-11,25.44444444,9.333333333,40.5,3.173893608,1005.75783,28.3
26-Sep-11,25.55555556,7.222222222,33.8,3.397407242,1009.14422,27.9
27-Sep-11,25.44444444,10.05555556,40.8,3.576218149,1009.14422,27.9
28-Sep-11,25.05555556,11,44.4,2.726866339,1009.14422,28
29-Sep-11,25.11111111,12.22222222,46.5,3.352704515,1005.75783,27.7
30-Sep-11,24.83333333,4.666666667,30.2,6.928922664,1005.75783,27.6
1-Oct-11,22.77777778,2.833333333,30.5,4.157353599,1009.14422,27.3
2-Oct-11,20.83333333,6.5,40.5,2.9950827,1009.14422,26.9
3-Oct-11,22.16666667,7.666666667,43.9,3.486812696,1009.14422,26.7
4-Oct-11,21.94444444,9.222222222,46.8,2.771569066,1009.14422,26.7
5-Oct-11,21.66666667,11.16666667,54,2.592758158,1009.14422,26.5
6-Oct-11,21.61111111,14.44444444,65.1,2.14573089,1009.14422,26.7
7-Oct-11,21.94444444,15.83333333,68.8,2.324541797,1009.14422,26.7
8-Oct-11,22.72222222,16.77777778,69.4,2.637460885,1005.75783,26.3
9-Oct-11,21.94444444,18.83333333,82.7,4.514975414,1005.75783,26
10-Oct-11,21.83333333,18.33333333,81.5,4.962002682,1002.37144,25.9
11-Oct-11,20.38888889,14.72222222,71.8,4.023245418,1002.37144,25.7
12-Oct-11,18.05555556,13.94444444,78.4,2.27983907,1005.75783,25.7
13-Oct-11,19.44444444,11.72222222,64.5,2.950379973,1009.14422,25.6
14-Oct-11,19.38888889,12.16666667,64.8,2.548055431,1009.14422,25.6
15-Oct-11,19.88888889,13.83333333,69.2,2.592758158,1009.14422,25.5
16-Oct-11,19.83333333,15.05555556,75.1,2.458649978,1005.75783,25.5
17-Oct-11,18.38888889,14.05555556,77.5,3.71032633,982.0531,25
18-Oct-11,16.22222222,3.166666667,49.8,6.034868127,1009.14422,24.7
19-Oct-11,16.94444444,-4.611111111,28.5,7.286544479,1015.917,24.6
20-Oct-11,16.94444444,1.611111111,45,3.173893608,1012.53061,24
21-Oct-11,16.5,7.555555556,57.8,2.458649978,1012.53061,24
22-Oct-11,16.83333333,7.722222222,58.2,2.14573089,1009.14422,24
23-Oct-11,18.05555556,4.611111111,46.3,2.548055431,1009.14422,23.9
24-Oct-11,17.88888889,8.055555556,53.9,1.877514528,1009.14422,24
25-Oct-11,18.5,9.333333333,56.8,2.324541797,1009.14422,23.9
26-Oct-11,19.38888889,7.777777778,49.4,3.978542691,1005.75783,23.8
27-Oct-11,19.05555556,-0.666666667,29.9,5.856057219,1009.14422,23.3
28-Oct-11,17.5,-7.166666667,28,4.470272687,1012.53061,23.2
29-Oct-11,16.66666667,-7.777777778,34.8,3.397407242,1012.53061,23.1
30-Oct-11,15.66666667,-4.333333333,33.4,4.067948145,1009.14422,23.1
31-Oct-11,15.05555556,-2.388888889,38.8,3.442109969,1012.53061,22.9
1-Nov-11,14,4.333333333,54.3,2.458649978,1012.53061,22.8
2-Nov-11,14.77777778,7.222222222,62.3,2.369244524,1009.14422,22.6
3-Nov-11,15.72222222,-1.777777778,39.6,6.481895396,1005.75783,22.6
4-Nov-11,15.44444444,-4.444444444,35.2,5.856057219,1009.14422,22.6
5-Nov-11,16.33333333,-10.05555556,32,4.693786321,1012.53061,22.4
6-Nov-11,16.66666667,-1.5,36.5,3.352704515,1012.53061,22.2
7-Nov-11,18.77777778,-3.055555556,29.7,4.42556996,1015.917,22.2
8-Nov-11,16.61111111,-1.388888889,39.8,3.620920876,1015.917,22.1
9-Nov-11,14.5,7.444444444,64.2,2.101028163,1012.53061,21.9
10-Nov-11,15.5,8.166666667,64.9,2.548055431,1009.14422,21.8
11-Nov-11,16,10.44444444,71.5,2.27983907,1009.14422,21.7
12-Nov-11,15.16666667,-3.388888889,38.9,6.124273581,1012.53061,21.7
